PD,LGD,EAD,DF,Stage,ECL_base,ECL_Optimistic,ECL_Base,ECL_Pessimistic,ECL_weighted,actual_default
0.1968,0.45,33600.0,0.9524,2,2833.3782,5950.0943,8500.1347,12750.2021,8925.1414,0
0.1128,0.45,97296.0,0.9524,2,4702.9612,9876.2186,14108.8837,21163.3256,14814.3279,0
0.1483,0.45,40584.0,0.9524,2,2578.5536,5414.9625,7735.6607,11603.4911,8122.4438,0
0.2231,0.45,18000.0,0.9524,2,1721.0212,3614.1444,5163.0635,7744.5952,5421.2166,0
0.9637,0.45,39000.0,0.9524,3,16108.3295,33827.492,48324.9886,50142.8571,45155.0816,1
0.1514,0.45,93480.0,0.9524,2,6066.3574,12739.3506,18199.0723,27298.6084,19109.0259,0
0.2988,0.45,81000.0,0.9524,2,10371.4506,21780.0462,31114.3517,46671.5276,32670.0693,0
0.3992,0.45,81600.0,0.9524,2,13959.7106,29315.3922,41879.1317,62818.6975,43973.0883,0
0.411,0.45,7488.0,0.9524,2,1319.0932,2770.0956,3957.2795,5935.9192,4155.1435,0
0.2824,0.45,21600.0,0.9524,2,2614.5077,5490.4661,7843.523,11765.2845,8235.6992,0
0.1482,0.45,87000.0,0.9524,2,5525.9446,11604.4837,16577.8338,24866.7507,17406.7255,0
0.2678,0.45,96780.0,0.9524,2,11107.4585,23325.6629,33322.3756,49983.5634,34988.4944,0
0.172,0.45,64800.0,0.9524,2,4777.8628,10033.5119,14333.5884,21500.3826,15050.2678,0
0.1946,0.45,32400.0,0.9524,2,2701.8125,5673.8062,8105.4374,12158.1561,8510.7093,0
0.2601,0.45,64800.0,0.9524,2,7222.956,15168.2077,21668.8681,32503.3022,22752.3115,0
0.6449,0.45,33600.0,0.9524,3,9286.8297,19502.3423,27860.489,41790.7335,29253.5135,0
0.2048,0.45,64800.0,0.9524,3,5686.5852,11941.829,17059.7557,25589.6335,17912.7435,1
0.7814,0.45,26094.0,0.9524,3,8738.649,18351.1629,26215.9469,33549.4286,26083.1213,0
0.27,0.45,54000.0,0.9524,2,6247.6021,13119.9644,18742.8063,28114.2094,19679.9466,0
0.1704,0.45,12000.0,0.9524,2,876.1477,1839.9102,2628.4432,3942.6647,2759.8653,0
0.7807,0.45,8406.0,0.9524,3,2812.7057,5906.6821,8438.1172,10807.7143,8397.6577,0
0.7179,0.45,0.0,0.9524,3,0.0,0.0,0.0,0.0,0.0,0
0.1675,0.45,39000.0,0.9524,2,2799.3346,5878.6026,8398.0038,12597.0056,8817.904,0
0.207,0.45,43200.0,0.9524,2,3832.5698,8048.3965,11497.7093,17246.564,12072.5948,0
0.5208,0.45,42294.0,0.9524,3,9440.3488,19824.7326,28321.0465,42481.5698,29737.0988,0
0.1765,0.45,37344.0,0.9524,2,2824.4331,5931.3095,8473.2993,12709.949,8896.9643,0
0.1995,0.45,24800.0,0.9524,2,2120.5116,4453.0743,6361.5347,9542.302,6679.6114,0
0.5216,0.45,24600.0,0.9524,3,5499.578,11549.1137,16498.7339,24748.1008,17323.6706,0
0.2782,0.45,32400.0,0.9524,2,3863.5829,8113.5241,11590.7487,17386.1231,12170.2862,0
0.1013,0.45,184992.0,0.9524,2,8032.9338,16869.161,24098.8015,36148.2022,25303.7416,0
0.3563,0.45,64800.0,0.9524,2,9895.5737,20780.7048,29686.7211,44530.0817,31171.0572,0
0.0916,0.45,64800.0,0.9524,1,2543.0362,1780.1253,2543.0362,3814.5543,2670.188,0
0.194,0.45,126000.0,0.9524,2,10477.5728,22002.9029,31432.7184,47149.0776,33004.3543,0
0.7122,0.45,102996.0,0.9524,3,31435.5456,66014.6458,94306.6369,132423.4286,96762.837,0
0.142,0.45,36000.0,0.9524,2,2190.9933,4601.0859,6572.9799,9859.4698,6901.6289,0
0.2303,0.45,10220.0,0.9524,2,1008.7223,2118.3169,3026.167,4539.2506,3177.4754,0
0.2393,0.45,38800.0,0.9524,2,3979.4457,8356.836,11938.3372,17907.5057,12535.254,0
0.9155,0.45,18600.0,0.9524,3,7297.7913,15325.3618,21893.374,23914.2857,20756.5989,0
0.1615,0.45,17200.0,0.9524,2,1190.6874,2500.4436,3572.0623,5358.0934,3750.6654,0
0.1244,0.45,21600.0,0.9524,2,1151.9774,2419.1525,3455.9321,5183.8982,3628.7287,0
0.579,0.45,31200.0,0.9524,3,7742.4668,16259.1803,23227.4004,34841.1006,24388.7704,0
0.2162,0.45,24064.0,0.9524,2,2229.6932,4682.3558,6689.0797,10033.6195,7023.5336,0
0.1457,0.45,18000.0,0.9524,2,1123.6759,2359.7194,3371.0277,5056.5415,3539.579,0
0.1775,0.45,78600.0,0.9524,2,5980.1257,12558.264,17940.3771,26910.5656,18837.3959,0
0.4308,0.45,28749.0,0.9524,2,5308.3395,11147.5129,15925.0185,23887.5277,16721.2694,0
0.2098,0.45,27768.0,0.9524,2,2496.9508,5243.5967,7490.8524,11236.2786,7865.395,0
0.0895,0.45,64800.0,0.9524,1,2485.8521,1740.0965,2485.8521,3728.7781,2610.1447,0
0.1114,0.45,64800.0,0.9524,2,3094.6065,6498.6737,9283.8196,13925.7294,9748.0106,0
0.3757,0.45,90000.0,0.9524,2,14491.2707,30431.6685,43473.8122,65210.7183,45647.5028,0
0.9912,0.45,0.0,0.9524,3,0.0,0.0,0.0,0.0,0.0,0
0.4511,0.45,17850.0,0.9524,2,3450.6088,7246.2784,10351.8263,15527.7395,10869.4176,0
0.402,0.45,50880.0,0.9524,2,8765.8047,18408.1899,26297.4142,39446.1213,27612.2849,0
0.9454,0.45,32400.0,0.9524,3,13126.9164,27566.5245,39380.7493,41657.1429,36996.2915,0
0.2183,0.45,48000.0,0.9524,2,4490.842,9430.7683,13472.5261,20208.7891,14146.1524,0
0.1274,0.45,64800.0,0.9524,2,3537.0234,7427.7492,10611.0703,15916.6055,11141.6238,0
0.2167,0.45,64452.0,0.9524,2,5984.7448,12567.9641,17954.2344,26931.3516,18851.9461,0
0.2748,0.45,64800.0,0.9524,2,7632.0951,16027.3997,22896.2853,34344.428,24041.0996,0
0.6202,0.45,40824.0,0.9524,3,10851.7808,22788.7396,32555.3423,48833.0134,34183.1094,0
0.1548,0.45,43860.0,0.9524,2,2910.5887,6112.2363,8731.7662,13097.6492,9168.3545,0
0.6648,0.45,13332.0,0.9524,3,3798.4233,7976.6889,11395.2698,17092.9047,11965.0333,1
0.4584,0.45,64800.0,0.9524,2,12730.748,26734.5708,38192.2439,57288.3659,40101.8561,0
0.7635,0.45,79092.0,0.9524,3,25879.8961,54347.7818,77639.6883,101689.7143,77829.2181,0
0.9949,0.45,64992.0,0.9524,3,27712.5689,58196.3947,83137.7067,83561.1429,77008.2377,1
0.6277,0.45,16248.0,0.9524,3,4371.0825,9179.2733,13113.2476,19669.8714,13768.91,0
0.9411,0.45,13200.0,0.9524,3,5323.9947,11180.3888,15971.984,16971.4286,15023.9463,0
0.3363,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.184,0.45,39100.0,0.9524,2,3083.5809,6475.5199,9250.7428,13876.1141,9713.2799,0
0.1334,0.45,19200.0,0.9524,2,1097.6357,2305.035,3292.9071,4939.3607,3457.5525,0
0.2316,0.45,60000.0,0.9524,2,5954.8062,12505.093,17864.4186,26796.6279,18757.6396,0
0.6768,0.45,16664.0,0.9524,3,4833.6941,10150.7576,14501.0823,21425.1429,15144.5163,1
0.2348,0.45,64800.0,0.9524,2,6520.8618,13693.8097,19562.5853,29343.8779,20540.7145,0
0.1954,0.45,12000.0,0.9524,2,1005.0718,2110.6507,3015.2153,4522.823,3165.9761,0
0.3825,0.45,64800.0,0.9524,2,10623.7424,22309.859,31871.2271,47806.8406,33464.7884,0
0.3686,0.45,64800.0,0.9524,3,10237.8218,21499.4257,30713.4653,46070.198,32249.1386,1
0.2801,0.45,78000.0,0.9524,2,9361.9614,19660.1189,28085.8841,42128.8261,29490.1783,0
0.4239,0.45,64800.0,0.9524,2,11773.2839,24723.8963,35319.8518,52979.7777,37085.8444,0
0.1906,0.45,16000.0,0.9524,2,1306.7707,2744.2185,3920.3122,5880.4683,4116.3278,0
0.1299,0.45,14400.0,0.9524,2,801.6947,1683.559,2405.0842,3607.6264,2525.3385,0
0.0989,0.45,49416.0,0.9524,1,2095.4752,1466.8327,2095.4752,3143.2128,2200.249,0
0.2037,0.45,46068.0,0.9524,2,4020.922,8443.9362,12062.766,18094.1489,12665.9043,0
0.116,0.45,64800.0,0.9524,2,3221.3509,6764.8369,9664.0528,14496.0791,10147.2554,0
0.1517,0.45,24000.0,0.9524,2,1560.4576,3276.961,4681.3728,7022.0593,4915.4415,0
0.1268,0.45,31740.0,0.9524,2,1725.1189,3622.7496,5175.3566,7763.0349,5434.1244,0
0.6717,0.45,126000.0,0.9524,3,36269.3835,76165.7053,108808.1505,162000.0,113945.5016,0
0.2068,0.45,54240.0,0.9524,2,4807.4839,10095.7161,14422.4516,21633.6774,15143.5742,0
0.289,0.45,1000.0,0.9524,2,123.8436,260.0715,371.5308,557.2961,390.1073,0
0.106,0.45,18000.0,0.9524,2,817.5424,1716.839,2452.6272,3678.9408,2575.2585,0
0.1149,0.45,19032.0,0.9524,2,937.4743,1968.6961,2812.423,4218.6345,2953.0441,0
0.1061,0.45,64800.0,0.9524,2,2946.8629,6188.4121,8840.5887,13260.8831,9282.6182,0
0.2278,0.45,14160.0,0.9524,2,1382.1694,2902.5558,4146.5082,6219.7624,4353.8337,0
0.3025,0.45,34500.0,0.9524,2,4472.1602,9391.5363,13416.4805,20124.7207,14087.3045,0
0.6222,0.45,38000.0,0.9524,3,10133.6388,21280.6416,30400.9165,45601.3748,31920.9624,0
0.1733,0.45,15900.0,0.9524,2,1180.8751,2479.8377,3542.6253,5313.938,3719.7566,0
0.1444,0.45,21300.0,0.9524,2,1318.5713,2768.9996,3955.7138,5933.5707,4153.4995,0
0.2613,0.45,30960.0,0.9524,2,3466.4924,7279.634,10399.4771,15599.2156,10919.451,0
0.1184,0.45,36492.0,0.9524,2,1851.1973,3887.5143,5553.5919,8330.3878,5831.2714,0
0.3267,0.45,34200.0,0.9524,2,4788.9107,10056.7124,14366.732,21550.098,15085.0686,0
0.2293,0.45,15000.0,0.9524,2,1473.8531,3095.0915,4421.5593,6632.339,4642.6373,0
0.1885,0.45,64800.0,0.9524,2,5235.1648,10993.8462,15705.4945,23558.2418,16490.7692,0
0.2443,0.45,33696.0,0.9524,2,3528.1631,7409.1426,10584.4894,15876.734,11113.7138,0
0.2185,0.45,35052.0,0.9524,2,3281.7388,6891.6515,9845.2164,14767.8247,10337.4773,0
0.1263,0.45,64800.0,0.9524,2,3507.5486,7365.852,10522.6457,15783.9685,11048.7779,0
0.259,0.45,40000.0,0.9524,2,4440.4957,9325.041,13321.4871,19982.2307,13987.5615,0
0.2057,0.45,72000.0,0.9524,2,6345.9304,13326.4538,19037.7912,28556.6868,19989.6807,0
0.084,0.45,64800.0,0.9524,1,2332.2487,1632.5741,2332.2487,3498.3731,2448.8612,0
0.1176,0.45,28800.0,0.9524,2,1451.7471,3048.6688,4355.2412,6532.8617,4573.0032,0
0.1754,0.45,51048.0,0.9524,2,3836.7678,8057.2124,11510.3035,17265.4552,12085.8187,0
0.3911,0.45,44000.0,0.9524,2,7375.4449,15488.4343,22126.3347,33189.5021,23232.6514,0
0.2448,0.45,84396.0,0.9524,2,8853.9062,18593.2031,26561.7187,39842.5781,27889.8047,0
0.231,0.45,64800.0,0.9524,2,6415.1554,13471.8262,19245.4661,28868.1991,20207.7394,0
0.6018,0.45,64800.0,0.9524,3,16711.7115,35094.594,50135.1344,75202.7015,52641.8911,0
0.8075,0.45,8042.4,0.9524,3,2783.3426,5845.0195,8350.0279,10340.2286,8221.326,0
0.3739,0.45,64800.0,0.9524,2,10383.9095,21806.21,31151.7286,46727.5928,32709.315,0
0.2401,0.45,22500.0,0.9524,2,2315.2461,4862.0167,6945.7382,10418.6072,7293.0251,0
0.138,0.45,205887.24,0.9524,2,12179.6796,25577.3272,36539.0388,54808.5583,38365.9908,0
0.2622,0.45,12600.0,0.9524,2,1415.6236,2972.8095,4246.8707,6370.3061,4459.2143,0
0.2587,0.45,36450.0,0.9524,2,4040.8213,8485.7247,12122.4639,18183.6958,12728.5871,0
0.2966,0.45,46248.0,0.9524,2,5878.3669,12344.5705,17635.1007,26452.651,18516.8557,0
0.206,0.45,7680.0,0.9524,2,677.8894,1423.5677,2033.6682,3050.5023,2135.3516,0
0.1796,0.45,0.0,0.9524,2,0.0,0.0,0.0,0.0,0.0,0
0.2629,0.45,36000.0,0.9524,2,4056.1181,8517.8479,12168.3542,18252.5313,12776.7719,0
0.5301,0.45,21600.0,0.9524,3,4907.3131,10305.3576,14721.9394,22082.909,15458.0363,0
0.683,0.45,13248.0,0.9524,3,3878.0576,8143.921,11634.1729,17033.1429,12111.3524,0
0.1181,0.45,144996.0,0.9524,2,7336.2272,15406.0771,22008.6815,33013.0223,23109.1156,0
0.0958,0.45,64800.0,0.9524,1,2660.2875,1862.2013,2660.2875,3990.4313,2793.3019,0
0.6242,0.45,39996.0,0.9524,3,10698.883,22467.6544,32096.6491,48144.9737,33701.4816,0
0.4733,0.45,152400.0,0.9524,2,30914.8038,64921.0879,92744.4113,139116.617,97381.6319,0
0.1605,0.45,64800.0,0.9524,2,4457.3047,9360.3399,13371.9141,20057.8712,14040.5098,0
0.1444,0.45,25500.0,0.9524,2,1578.3587,3314.5533,4735.0762,7102.6143,4971.83,0
0.3008,0.45,86802.0,0.9524,2,11188.7519,23496.3789,33566.2556,50349.3834,35244.5684,0
0.2983,0.45,25184.0,0.9524,2,3220.0963,6762.2023,9660.289,14490.4335,10143.3034,0
0.1893,0.45,75348.0,0.9524,2,6112.8689,12837.0248,18338.6068,27507.9102,19255.5372,0
0.2599,0.45,28000.0,0.9524,2,3118.3323,6548.4979,9354.9969,14032.4954,9822.7468,0
0.5635,0.45,33600.0,0.9524,3,8115.1026,17041.7156,24345.3079,36517.9619,25562.5733,0
0.2507,0.45,84996.0,0.9524,2,9130.9209,19174.9339,27392.7627,41089.1441,28762.4008,0
0.4583,0.45,64800.0,0.9524,2,12727.0394,26726.7827,38181.1182,57271.6772,40090.1741,0
0.3134,0.45,54000.0,0.9524,2,7252.4193,15230.0804,21757.2578,32635.8866,22845.1206,0
0.2975,0.45,15600.0,0.9524,2,1988.9377,4176.7692,5966.8131,8950.2197,6265.1538,0
0.3733,0.45,69096.0,0.9524,2,11053.2847,23211.8979,33159.8541,49739.7811,34817.8468,0
0.3158,0.45,74844.0,0.9524,2,10129.8601,21272.7062,30389.5803,45584.3704,31909.0593,0
0.2807,0.45,84996.0,0.9524,2,10225.4378,21473.4194,30676.3135,46014.4702,32210.1291,0
0.6223,0.45,60000.0,0.9524,3,16001.9956,33604.1907,48005.9867,72008.98,50406.286,0
0.1512,0.45,55992.0,0.9524,2,3627.1207,7616.9536,10881.3622,16322.0434,11425.4304,0
0.1777,0.45,30000.0,0.9524,2,2284.1426,4796.6996,6852.4279,10278.6419,7195.0493,0
0.4873,0.45,39996.0,0.9524,2,8352.1661,17539.5489,25056.4984,37584.7476,26309.3234,0
0.3121,0.45,34200.0,0.9524,2,4574.6758,9606.8192,13724.0274,20586.0411,14410.2288,0
0.5879,0.45,46200.0,0.9524,3,11639.5577,24443.0712,34918.6732,52378.0098,36664.6068,0
0.3367,0.45,64800.0,0.9524,2,9350.4953,19636.0401,28051.4858,42077.2287,29454.0601,0
0.255,0.45,70500.0,0.9524,2,7703.8462,16178.077,23111.5386,34667.3079,24267.1155,0
0.5207,0.45,13050.0,0.9524,3,2911.9272,6115.0471,8735.7816,13103.6724,9172.5707,0
0.4276,0.45,53496.0,0.9524,2,9802.8184,20585.9185,29408.4551,44112.6826,30878.8778,0
0.1538,0.45,21600.0,0.9524,2,1424.0286,2990.46,4272.0858,6408.1287,4485.6901,0
0.2176,0.45,15600.0,0.9524,2,1454.6664,3054.7994,4363.9992,6545.9988,4582.1992,0
0.1882,0.45,81000.0,0.9524,2,6533.5039,13720.3581,19600.5116,29400.7673,20580.5371,0
0.662,0.45,79992.0,0.9524,3,22693.1717,47655.6606,68079.5152,102119.2728,71483.491,0
0.2079,0.45,46104.0,0.9524,2,4107.5002,8625.7504,12322.5006,18483.7509,12938.6256,0
0.1595,0.45,69996.0,0.9524,2,4784.2069,10046.8345,14352.6207,21528.931,15070.2517,0
0.1147,0.45,64800.0,0.9524,2,3186.269,6691.165,9558.8071,14338.2107,10036.7475,0
0.1652,0.45,64800.0,0.9524,2,4588.7105,9636.292,13766.1315,20649.1972,14454.4381,0
0.1262,0.45,86208.0,0.9524,2,4664.31,9795.051,13992.93,20989.3951,14692.5766,0
0.0893,0.45,64800.0,0.9524,1,2480.6051,1736.4236,2480.6051,3720.9076,2604.6353,0
0.0993,0.45,89640.0,0.9524,1,3815.6233,2670.9363,3815.6233,5723.4349,4006.4045,0
0.1083,0.45,41400.0,0.9524,2,1921.8464,4035.8775,5765.5393,8648.3089,6053.8162,0
0.2893,0.45,26400.0,0.9524,2,3273.049,6873.403,9819.1471,14728.7207,10310.1045,0
0.3982,0.45,72000.0,0.9524,2,12287.5888,25803.9364,36862.7663,55294.1494,38705.9046,0
0.3114,0.45,12000.0,0.9524,2,1601.7396,3363.6533,4805.2189,7207.8284,5045.4799,0
0.1852,0.45,64800.0,0.9524,2,5143.0728,10800.4529,15429.2184,23143.8276,16200.6793,0
0.1055,0.45,51012.0,0.9524,2,2305.4503,4841.4456,6916.3508,10374.5263,7262.1684,0
0.2407,0.45,41200.0,0.9524,2,4249.792,8924.5632,12749.3761,19124.0641,13386.8449,0
0.1016,0.45,39000.0,0.9524,2,1697.804,3565.3883,5093.4119,7640.1179,5348.0825,0
0.4339,0.45,7200.0,0.9524,2,1338.8138,2811.509,4016.4414,6024.6621,4217.2635,0
0.1057,0.45,60000.0,0.9524,2,2718.6122,5709.0856,8155.8366,12233.7549,8563.6284,0
0.4202,0.45,37720.0,0.9524,2,6793.3311,14265.9953,20379.9933,30569.9899,21398.9929,0
0.362,0.45,180000.0,0.9524,2,27922.2109,58636.6428,83766.6326,125649.9489,87954.9642,0
0.533,0.45,64800.0,0.9524,3,14802.648,31085.5609,44407.9441,66611.9161,46628.3413,0
0.2659,0.45,48000.0,0.9524,2,5469.0191,11484.9401,16407.0573,24610.586,17227.4102,0
0.9993,0.45,64800.0,0.9524,3,27751.1553,58277.4261,83253.4659,83314.2857,77024.6609,1
0.3703,0.45,60000.0,0.9524,2,9523.1195,19998.551,28569.3586,42854.0379,29997.8265,0
0.1654,0.45,20416.0,0.9524,2,1446.984,3038.6664,4340.952,6511.4279,4557.9995,0
0.3259,0.45,39812.0,0.9524,2,5560.4799,11677.0077,16681.4396,25022.1594,17515.5116,0
0.1054,0.45,62712.0,0.9524,2,2832.1756,5947.5687,8496.5267,12744.79,8921.353,0
0.1622,0.45,18000.0,0.9524,2,1251.1234,2627.3591,3753.3702,5630.0552,3941.0387,0
0.714,0.45,32136.0,0.9524,3,9834.2022,20651.8247,29502.6067,41317.7143,30243.6881,0
0.657,0.45,64800.0,0.9524,3,18245.753,38316.0813,54737.2589,82105.8884,57474.1219,0
0.1316,0.45,85020.0,0.9524,2,4794.2416,10067.9074,14382.7249,21574.0873,15101.8611,0
0.175,0.45,185400.0,0.9524,2,13903.9695,29198.336,41711.9086,62567.8629,43797.5041,0
0.1857,0.45,29400.0,0.9524,2,2340.1825,4914.3833,7020.5475,10530.8213,7371.5749,0
0.5077,0.45,93600.0,0.9524,3,20367.8656,42772.5179,61103.5969,91655.3954,64158.7768,0
0.8416,0.45,12150.0,0.9524,3,4382.4022,9203.0445,13147.2065,15621.4286,12779.7215,1
0.1516,0.45,33700.0,0.9524,2,2189.3295,4597.5919,6567.9884,9851.9826,6896.3879,0
0.2156,0.45,11268.0,0.9524,2,1041.162,2186.4402,3123.486,4685.229,3279.6603,0
0.2811,0.45,20832.0,0.9524,2,2509.967,5270.9308,7529.9011,11294.8517,7906.3962,0
0.2096,0.45,80000.0,0.9524,2,7185.1426,15088.7994,21555.4277,32333.1416,22633.1991,0
0.5501,0.45,39200.0,0.9524,3,9242.4548,19409.155,27727.3643,41591.0464,29113.7325,0
0.0933,0.45,17400.0,0.9524,1,695.7653,487.0357,695.7653,1043.648,730.5536,0
0.2512,0.45,57864.0,0.9524,2,6228.9625,13080.8213,18686.8876,28030.3314,19621.232,0
0.8097,0.45,20400.0,0.9524,3,7078.6979,14865.2655,21236.0936,26228.5714,20891.5061,0
0.893,0.45,97632.0,0.9524,3,37363.7953,78463.9702,112091.3859,125526.8571,107043.3998,1
0.2312,0.45,14325.6,0.9524,2,1419.5372,2981.0282,4258.6117,6387.9176,4471.5423,0
0.8362,0.45,62400.0,0.9524,3,22361.8591,46959.9041,67085.5773,80228.5714,65339.9076,1
0.5766,0.45,196992.0,0.9524,3,48681.1959,102230.5114,146043.5877,219065.3815,153345.7671,0
0.1785,0.45,139200.0,0.9524,2,10648.1402,22361.0945,31944.4207,47916.631,33541.6417,0
0.4101,0.45,43064.0,0.9524,2,7568.1581,15893.132,22704.4743,34056.7115,23839.6981,0
0.2341,0.45,30000.0,0.9524,2,3009.3834,6319.7051,9028.1501,13542.2252,9479.5576,0
0.6083,0.45,9840.0,0.9524,3,2565.1581,5386.8319,7695.4742,11543.2113,8080.2479,0
0.2971,0.45,26408.0,0.9524,2,3362.0954,7060.4003,10086.2862,15129.4293,10590.6005,0
0.4214,0.45,34800.0,0.9524,2,6285.3623,13199.2608,18856.0869,28284.1303,19798.8912,0
0.2314,0.45,64800.0,0.9524,2,6426.7256,13496.1238,19280.1769,28920.2653,20244.1857,0
0.0967,0.45,15264.0,0.9524,1,632.3583,442.6508,632.3583,948.5375,663.9762,0
0.1604,0.45,84000.0,0.9524,2,5775.4643,12128.475,17326.3929,25989.5893,18192.7125,0
0.5475,0.45,78000.0,0.9524,3,18301.756,38433.6876,54905.268,82357.902,57650.5314,0
0.1331,0.45,38028.0,0.9524,2,2169.1379,4555.1896,6507.4137,9761.1205,6832.7844,0
0.1637,0.45,51000.0,0.9524,2,3577.1491,7512.0131,10731.4473,16097.1709,11268.0196,0
0.5068,0.45,6400.0,0.9524,3,1390.0196,2919.0412,4170.0589,6255.0883,4378.5618,0
0.1746,0.45,21600.0,0.9524,2,1615.8844,3393.3573,4847.6533,7271.48,5090.036,0
0.2922,0.45,31044.0,0.9524,3,3887.2002,8163.1204,11661.6006,17492.4009,12244.6806,1
0.1423,0.45,84000.0,0.9524,2,5123.7232,10759.8187,15371.1695,23056.7543,16139.728,0
0.1361,0.45,60000.0,0.9524,2,3498.8501,7347.5852,10496.5502,15744.8253,11021.3777,0
0.4321,0.45,39600.0,0.9524,2,7332.8354,15398.9544,21998.5063,32997.7594,23098.4316,0
0.5841,0.45,18000.0,0.9524,3,4505.8442,9462.2729,13517.5327,20276.2991,14193.4094,0
0.1677,0.45,64800.0,0.9524,2,4657.9426,9781.6795,13973.8279,20960.7418,14672.5193,0
0.7518,0.45,70230.0,0.9524,3,22628.2748,47519.3771,67884.8245,90295.7143,68396.1851,0
0.1564,0.45,69996.0,0.9524,2,4691.7981,9852.7759,14075.3942,21113.0913,14779.1639,0
0.0947,0.45,30000.0,0.9524,1,1217.0622,851.9435,1217.0622,1825.5932,1277.9153,0
0.2233,0.45,24000.0,0.9524,2,2297.05,4823.805,6891.15,10336.7249,7235.7074,0
0.515,0.45,14000.0,0.9524,3,3089.7026,6488.3755,9269.1078,13903.6617,9732.5632,0
0.4956,0.45,64800.0,0.9524,2,13762.5735,28901.4043,41287.7205,61931.5807,43352.1065,0
0.1296,0.45,64800.0,0.9524,2,3599.7906,7559.5602,10799.3718,16199.0577,11339.3404,0
0.3777,0.45,32400.0,0.9524,2,5244.9685,11014.4338,15734.9054,23602.3582,16521.6507,0
0.1188,0.45,130800.0,0.9524,2,6657.8356,13981.4548,19973.5069,29960.2604,20972.1823,0
0.3363,0.45,27200.0,0.9524,2,3920.4085,8232.8579,11761.2256,17641.8384,12349.2869,0
0.1457,0.45,139344.0,0.9524,2,8703.911,18278.213,26111.7329,39167.5993,27417.3195,0
0.3427,0.45,51240.0,0.9524,2,7525.9483,15804.4915,22577.8449,33866.7674,23706.7372,0
0.3262,0.45,22680.0,0.9524,2,3170.7758,6658.6292,9512.3275,14268.4912,9987.9438,0
0.1996,0.45,52998.0,0.9524,2,4533.2185,9519.7589,13599.6555,20399.4833,14279.6383,0
0.6881,0.45,65400.0,0.9524,3,19287.1869,40503.0924,57861.5606,84085.7143,60077.982,1
0.4116,0.45,142116.0,0.9524,2,25070.6009,52648.2619,75211.8027,112817.704,78972.3928,0
0.3114,0.45,19440.0,0.9524,2,2594.7025,5448.8752,7784.1074,11676.1611,8173.3128,0
0.2112,0.45,64800.0,0.9524,2,5865.8993,12318.3886,17597.698,26396.547,18477.5829,0
0.7051,0.45,81996.0,0.9524,3,24778.5448,52034.9441,74335.6344,105423.4286,76532.4104,0
0.0996,0.45,64800.0,0.9524,1,2765.6198,1935.9339,2765.6198,4148.4297,2903.9008,0
0.8687,0.45,64800.0,0.9524,3,24123.9734,50660.3442,72371.9203,83314.2857,69679.6176,1
0.1518,0.45,54960.0,0.9524,2,3576.3527,7510.3407,10729.0582,16093.5873,11265.5111,0
0.2053,0.45,29444.0,0.9524,2,2590.3892,5439.8174,7771.1677,11656.7515,8159.726,0
0.1762,0.45,66000.0,0.9524,2,4984.7482,10467.9713,14954.2447,22431.367,15701.9569,0
0.6229,0.45,30000.0,0.9524,3,8008.3575,16817.5508,24025.0725,36037.6088,25226.3261,0
0.9678,0.45,19152.0,0.9524,3,7943.9589,16682.3136,23831.8766,24624.0,22242.5167,1
0.147,0.45,59604.0,0.9524,2,3754.1479,7883.7106,11262.4437,16893.6656,11825.5659,0
0.169,0.45,84000.0,0.9524,2,6084.533,12777.5194,18253.5991,27380.3987,19166.2791,0
0.1306,0.45,50400.0,0.9524,2,2821.6391,5925.4422,8464.9174,12697.3761,8888.1633,0
0.1575,0.45,48000.0,0.9524,2,3240.2976,6804.6249,9720.8927,14581.3391,10206.9374,0
0.1974,0.45,22000.0,0.9524,2,1861.1323,3908.3778,5583.3969,8375.0953,5862.5667,0
0.4901,0.45,64800.0,0.9524,2,13611.5599,28584.2757,40834.6796,61252.0194,42876.4136,0
0.0691,0.45,64800.0,0.9524,1,1919.8011,1343.8608,1919.8011,2879.7017,2015.7912,0
0.2577,0.45,15996.0,0.9524,2,1766.8322,3710.3476,5300.4966,7950.7448,5565.5214,0
0.9467,0.45,64800.0,0.9524,3,26290.9655,55211.0275,78872.8965,83314.2857,74067.7766,0
0.1197,0.45,64800.0,0.9524,2,3323.765,6979.9065,9971.295,14956.9424,10469.8597,0
0.8363,0.45,52290.0,0.9524,3,18741.5354,39357.2244,56224.6063,67230.0,54759.1092,0
0.3231,0.45,57600.0,0.9524,2,7977.155,16752.0254,23931.4649,35897.1974,25128.0382,0
0.2034,0.45,38804.0,0.9524,2,3381.894,7101.9773,10145.6819,15218.5228,10652.966,0
0.1402,0.45,60000.0,0.9524,2,3603.8608,7568.1077,10811.5824,16217.3736,11352.1615,0
0.4802,0.45,114984.0,0.9524,2,23663.3935,49693.1264,70990.1806,106485.2709,74539.6896,0
0.5492,0.45,64380.0,0.9524,3,15154.1544,31823.7241,45462.4631,68193.6946,47735.5862,0
0.5836,0.45,30000.0,0.9524,3,7503.8066,15757.9938,22511.4197,33767.1296,23636.9907,0
0.1596,0.45,50316.0,0.9524,2,3442.0155,7228.2326,10326.0465,15489.0698,10842.3489,0
0.1949,0.45,99996.0,0.9524,2,8353.3611,17542.0584,25060.0834,37590.1252,26313.0876,0
